generation,best_fitness,mean_fitness,std_fitness,best_so_far,run
80,18.571779788708135,20.906873666186403,1.1160086854176356,17.114642819948227,2
81,18.164688270438848,20.38795664021956,1.161167306273931,17.114642819948227,2
82,17.448331477354788,20.301888194544524,1.2461550152227192,17.114642819948227,2
83,18.96204993518133,20.725623481801346,0.9829096076214123,17.114642819948227,2
84,19.02664991614216,20.663929663139943,0.8547710307299995,17.114642819948227,2
85,19.140967364599085,20.80769611664847,0.8975337846495457,17.114642819948227,2
86,19.330950643030008,20.988408650185132,1.0371291499808557,17.114642819948227,2
87,18.20293863659264,20.77656228178371,1.027662367336571,17.114642819948227,2
88,19.555294535724684,20.723660867408288,0.6957105796435764,17.114642819948227,2
89,18.012403840463595,20.807689571171252,1.1048559869063481,17.114642819948227,2
90,19.414213562373096,20.73210910736619,0.7907428150560218,17.114642819948227,2
91,18.2,20.756877674077387,1.061486188328889,17.114642819948227,2
92,19.099999999999998,20.553373907520736,1.0924204813869305,17.114642819948227,2
93,19.341640786499873,20.995783369410695,0.9891098662423506,17.114642819948227,2
94,18.73622914957372,20.875913372261692,1.1767795745910652,17.114642819948227,2
95,19.20332963783729,20.737179021504108,0.923369695221962,17.114642819948227,2
96,18.62664991614216,20.754642456649538,1.1833310181683536,17.114642819948227,2
97,18.967707825203128,21.063955694416503,1.1783392282813805,17.114642819948227,2
98,17.64476105895272,20.85501136787111,1.0289681360641854,17.114642819948227,2
99,19.20332963783729,20.599145997297494,0.854923420685169,17.114642819948227,2
100,17.960232526704264,20.54242044653314,1.4065204309176678,17.114642819948227,2
101,18.64355957741627,20.657699198815514,1.212257721059264,17.114642819948227,2
102,18.87840487520902,21.22974303291427,0.8283107259759078,17.114642819948227,2
103,18.822497216032183,20.584748916225177,1.1647207608776255,17.114642819948227,2
104,18.80332963783729,20.88990707646764,1.1073327541266742,17.114642819948227,2
105,18.420465053408524,20.67026124694949,1.0620885837750547,17.114642819948227,2
106,19.40831891575846,20.931634273878327,0.9769593882690778,17.114642819948227,2
107,18.683095189484533,20.64209948429698,0.8885137851319128,17.114642819948227,2
108,18.781934729198174,20.65712592580931,1.1070029589004604,17.114642819948227,2
109,18.629705854077837,20.623337856405552,1.0215138339356578,17.114642819948227,2
110,18.80384048104053,20.861949213780452,1.1103401774318877,17.114642819948227,2
111,19.012403840463595,20.711765731835943,0.8644418089098925,17.114642819948227,2
112,19.45870331449229,21.259456185626608,0.9256843900698678,17.114642819948227,2
113,18.891153452528776,20.823505694236882,1.0512811882871116,17.114642819948227,2
114,19.22736184954957,20.793423823264366,0.831321570804189,17.114642819948227,2
115,18.79283882771841,20.706922776726817,1.1661352327442356,17.114642819948227,2
116,18.822497216032183,20.638267752360232,0.9940764721160028,17.114642819948227,2
117,18.6431676725155,20.68631293634185,1.1050433991032622,17.114642819948227,2
118,18.72736184954957,20.92766819941016,1.1132600242666406,17.114642819948227,2
119,18.38494332412792,20.389122150354925,1.0317636507666121,17.114642819948227,2
120,17.978232998312528,20.870577685917926,1.0751892741098763,17.114642819948227,2
121,19.340967364599088,20.828155925450886,0.9941599786170862,17.114642819948227,2
122,17.96204993518133,20.63252876785901,1.0088588816431696,17.114642819948227,2
123,19.54928556845359,20.78976172957098,0.9579440442135332,17.114642819948227,2
124,19.281488772222676,20.668169473630623,0.9198700444280604,17.114642819948227,2
125,19.337211521390785,20.929837888011864,0.9047699505438264,17.114642819948227,2
126,19.02664991614216,21.386778889329495,1.2456660415302874,17.114642819948227,2
127,19.224807680927192,20.694381416665077,0.9907567347917302,17.114642819948227,2
128,18.22474487139159,20.708603656595766,1.118730716561588,17.114642819948227,2
129,17.61980390271856,20.21407903613634,1.111150292698895,17.114642819948227,2
130,17.816515138991168,20.543904469012826,0.9647252296875375,17.114642819948227,2
131,18.55758369027902,20.811513238537298,1.2018719990785307,17.114642819948227,2
132,18.908304597359457,20.71787041179847,1.0073303112088092,17.114642819948227,2
133,18.06953597148327,20.60903821933745,1.2093432808452416,17.114642819948227,2
134,18.79283882771841,21.059074003095102,0.9922980404110073,17.114642819948227,2
135,18.22736184954957,20.800748612005375,1.1371986670744088,17.114642819948227,2
136,18.870828693386972,20.68102312164527,0.8826341759323482,17.114642819948227,2
137,18.55758369027902,20.644079744387856,0.8891399651187675,17.114642819948227,2
138,19.173320053068153,20.71986344988635,0.6590500202450683,17.114642819948227,2
139,18.207106781186546,20.46523810182468,1.295478662365662,17.114642819948227,2
140,18.336660026534076,20.693068517034803,1.0791461378182896,17.114642819948227,2
141,18.98309518948453,20.94469378977234,0.9015012490885127,17.114642819948227,2
142,18.099999999999998,20.84679543620754,0.9191678956671113,17.114642819948227,2
143,18.961324772583616,20.689125551272323,0.7402702922618797,17.114642819948227,2
144,18.822497216032183,20.567575390838403,0.9312478845545203,17.114642819948227,2
145,18.588409872672514,20.757054686880565,1.147081798843713,17.114642819948227,2
146,18.43095064303001,20.716769560956052,1.1555188089309434,17.114642819948227,2
147,19.34390889145858,20.74706216718764,0.8811459604090465,17.114642819948227,2
148,17.822497216032183,20.64688298582938,0.9401233194209789,17.114642819948227,2
149,18.60554700852678,20.705479696539655,0.9737738144941602,17.114642819948227,2
150,19.163818169698587,20.651620623307107,0.9704255974053696,17.114642819948227,2
0,18.949545416973503,20.703709157735183,0.9472739511528281,18.949545416973503,3
1,19.012403840463595,20.81147544274376,0.8136147883439653,18.949545416973503,3
2,18.919803902718556,20.70951218981137,0.984310338469283,18.919803902718556,3
3,19.084943324127924,20.930364903450865,1.0619356809437557,18.919803902718556,3
4,18.929705854077834,20.71011168411479,0.9526923331528355,18.919803902718556,3
5,18.7131126469709,21.292904438342003,0.9019078920341134,18.7131126469709,3
